player_name,team_name,minute,shot_statsbomb_xg,shot_outcome_name,shot_technique_name,shot_body_part_name,x,y,is_goal
Lucas Pérez Martínez,RC Deportivo La Coruña,36,0.036171224,Off T,Normal,Left Foot,95.7,35.9,0
Lucas Pérez Martínez,RC Deportivo La Coruña,37,0.024758989,Off T,Normal,Left Foot,92.3,47.0,0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,38,0.24076465,Post,Normal,Head,112.6,38.1,0
Karim Benzema,Real Madrid,40,0.075944774,Saved,Volley,Left Foot,107.7,30.2,0
Luis Alberto Romero Alconchel,RC Deportivo La Coruña,40,0.02358312,Off T,Normal,Right Foot,93.1,26.9,0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,41,0.02234934,Off T,Normal,Right Foot,109.1,23.4,0
Gareth Frank Bale,Real Madrid,48,0.07752877,Goal,Normal,Left Foot,105.1,45.5,1
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,50,0.030053698,Saved,Normal,Right Foot,92.7,43.5,0
Alejandro Bergantiños García,RC Deportivo La Coruña,58,0.032666527,Blocked,Normal,Right Foot,93.8,36.5,0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,60,0.094695814,Off T,Half Volley,Left Foot,99.4,33.9,0
Gareth Frank Bale,Real Madrid,62,0.06775223,Goal,Normal,Head,113.1,44.6,1
Gareth Frank Bale,Real Madrid,64,0.044807147,Off T,Normal,Left Foot,100.1,55.3,0
Jonás Manuel Gutiérrez,RC Deportivo La Coruña,68,0.057791147,Saved Off Target,Normal,Right Foot,98.5,36.7,0
Luis Alberto Romero Alconchel,RC Deportivo La Coruña,71,0.076954804,Blocked,Normal,Right Foot,107.6,41.0,0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,72,0.011459524,Saved,Normal,Right Foot,99.5,18.5,0
Pedro Mosquera Parada,RC Deportivo La Coruña,74,0.024936786,Off T,Half Volley,Left Foot,94.0,40.8,0
Luis Carlos Correia Pinto,RC Deportivo La Coruña,77,0.024570791,Blocked,Normal,Right Foot,104.2,25.2,0
Luis Alberto Romero Alconchel,RC Deportivo La Coruña,78,0.038537305,Saved,Normal,Right Foot,93.9,32.4,0
Luis Alberto Romero Alconchel,RC Deportivo La Coruña,78,0.22275588,Off T,Volley,Right Foot,116.4,35.8,0
Marcelo Vieira da Silva Júnior,Real Madrid,79,0.025367532,Blocked,Normal,Right Foot,94.4,28.3,0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,79,0.12267525,Off T,Normal,Right Foot,110.9,51.8,0
Juan Francisco Moreno Fuertes,RC Deportivo La Coruña,82,0.0068851626,Off T,Normal,Right Foot,87.7,59.1,0
Jesé Rodríguez Ruiz,Real Madrid,85,0.0106367525,Blocked,Normal,Right Foot,113.3,57.8,0
James David Rodríguez Rubio,Real Madrid,86,0.022954281,Blocked,Normal,Left Foot,96.9,26.8,0
Jonás Manuel Gutiérrez,RC Deportivo La Coruña,86,0.027548525,Blocked,Normal,Left Foot,101.3,24.2,0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,88,0.5750552,Off T,Volley,Right Foot,116.1,37.6,0
Karim Benzema,Real Madrid,90,0.12314011,Goal,Normal,Right Foot,106.2,36.1,1
Danilo Luiz da Silva,Real Madrid,2,0.007487601,Blocked,Normal,Left Foot,90.1,55.8,0
Danilo Luiz da Silva,Real Madrid,4,0.07227448,Off T,Normal,Left Foot,103.1,41.9,0
André Filipe Tavares Gomes,Valencia,9,0.024300117,Blocked,Normal,Left Foot,111.1,25.3,0
Daniel Parejo Muñoz,Valencia,9,0.09371799,Off T,Normal,Head,113.5,33.0,0
Karim Benzema,Real Madrid,10,0.04371297,Blocked,Normal,Right Foot,100.1,37.1,0
Kléper Laveran Lima Ferreira,Real Madrid,12,0.026361685,Blocked,Volley,Right Foot,103.8,40.2,0
Sergio Ramos García,Real Madrid,12,0.11135423,Saved Off Target,Half Volley,Left Foot,106.2,37.8,0
Daniel Parejo Muñoz,Valencia,13,0.04511224,Blocked,Normal,Right Foot,92.4,49.5,0
Karim Benzema,Real Madrid,15,0.19985418,Goal,Normal,Right Foot,103.6,42.8,1
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,25,0.07594736,Blocked,Normal,Right Foot,105.5,37.3,0
João Pedro Cavaco Cancelo,Valencia,30,0.20174429,Off T,Normal,Head,112.6,41.5,0
Luka Modrić,Real Madrid,35,0.021696497,Off T,Half Volley,Right Foot,96.6,51.4,0
André Filipe Tavares Gomes,Valencia,36,0.06538564,Blocked,Normal,Right Foot,110.0,31.8,0
Aymen Abdennour,Valencia,38,0.28889266,Off T,Half Volley,Left Foot,114.9,41.1,0
Francisco Alcácer García,Valencia,39,0.050641708,Blocked,Normal,Right Foot,104.9,49.9,0
Daniel Parejo Muñoz,Valencia,45,0.7835,Goal,Normal,Right Foot,108.0,40.0,1
Gareth Frank Bale,Real Madrid,47,0.06515744,Off T,Normal,Left Foot,94.8,46.1,0
Karim Benzema,Real Madrid,49,0.046458688,Blocked,Normal,Right Foot,108.4,27.8,0
Marcelo Vieira da Silva Júnior,Real Madrid,49,0.114813425,Blocked,Normal,Left Foot,112.1,36.8,0
Danilo Luiz da Silva,Real Madrid,60,0.057711072,Saved,Normal,Left Foot,100.2,53.6,0
André Filipe Tavares Gomes,Valencia,62,0.021274645,Saved,Normal,Right Foot,88.9,44.6,0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,65,0.044764303,Off T,Half Volley,Right Foot,100.6,46.9,0
Luka Modrić,Real Madrid,73,0.027668385,Saved,Normal,Right Foot,91.6,34.9,0
Gareth Frank Bale,Real Madrid,81,0.1265045,Goal,Normal,Head,113.4,44.4,1
Francisco Alcácer García,Valencia,82,0.5418621,Goal,Normal,Head,117.6,37.7,1
Marcelo Vieira da Silva Júnior,Real Madrid,90,0.015641697,Blocked,Normal,Left Foot,114.3,25.7,0
Álvaro Negredo Sánchez,Valencia,92,0.3930191,Saved,Normal,Left Foot,100.4,44.8,0
André Filipe Tavares Gomes,Valencia,92,0.107385814,Off T,Half Volley,Right Foot,96.8,38.0,0
Gareth Frank Bale,Real Madrid,92,0.08929264,Off T,Half Volley,Left Foot,106.7,26.7,0
Sergio Canales Madrazo,Real Sociedad,1,0.055050366,Off T,Normal,Left Foot,99.0,29.9,0
Kléper Laveran Lima Ferreira,Real Madrid,4,0.04957319,Saved,Normal,Head,110.3,41.6,0
Gareth Frank Bale,Real Madrid,4,0.07700687,Off T,Normal,Head,112.4,37.9,0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,7,0.25002697,Saved,Half Volley,Left Foot,107.9,33.5,0
Karim Benzema,Real Madrid,7,0.08839611,Saved,Volley,Left Foot,107.3,40.3,0
Yuri Berchiche Izeta,Real Sociedad,10,0.007834719,Blocked,Normal,Left Foot,90.5,24.1,0
Íñigo Martínez Berridi,Real Sociedad,11,0.090215474,Off T,Normal,Head,110.0,41.5,0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,15,0.02086871,Off T,Normal,Right Foot,88.2,42.2,0
Jonathas Cristian de Jesus,Real Sociedad,20,0.05790512,Saved,Normal,Right Foot,100.5,29.5,0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,23,0.7835,Off T,Normal,Right Foot,108.0,40.0,0
Karim Benzema,Real Madrid,25,0.0210419,Saved,Normal,Right Foot,91.4,33.3,0
Jonathas Cristian de Jesus,Real Sociedad,28,0.045160424,Off T,Normal,Head,110.8,49.5,0
Kléper Laveran Lima Ferreira,Real Madrid,30,0.02635514,Blocked,Normal,Head,106.0,40.6,0
Sergio Canales Madrazo,Real Sociedad,33,0.006553195,Off T,Half Volley,Left Foot,89.9,20.8,0
Jonathas Cristian de Jesus,Real Sociedad,34,0.086628504,Off T,Normal,Head,107.4,42.2,0
Luka Modrić,Real Madrid,36,0.045909416,Saved,Normal,Right Foot,95.1,43.7,0
Karim Benzema,Real Madrid,37,0.037053183,Saved,Half Volley,Left Foot,103.8,54.3,0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,41,0.7835,Goal,Normal,Right Foot,107.9,40.0,1
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,44,0.010332838,Off T,Normal,Right Foot,107.6,22.3,0
Rubén Pardo Gutiérrez,Real Sociedad,47,0.05470906,Off T,Normal,Right Foot,93.4,47.8,0
Armindo Tué Na Bangna,Real Sociedad,48,0.068163544,Goal,Normal,Right Foot,107.1,26.5,1
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,50,0.1710926,Off T,Volley,Right Foot,111.9,50.2,0
Toni Kroos,Real Madrid,52,0.019254347,Off T,Normal,Left Foot,96.4,25.8,0
Gareth Frank Bale,Real Madrid,57,0.174202,Saved,Normal,Left Foot,100.1,42.2,0
Karim Benzema,Real Madrid,60,0.07334414,Saved,Normal,Head,112.8,45.9,0
Karim Benzema,Real Madrid,64,0.04061528,Saved,Volley,Left Foot,112.5,27.1,0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,66,0.051154576,Goal,Volley,Left Foot,104.1,46.3,1
Karim Benzema,Real Madrid,69,0.0536809,Saved,Volley,Right Foot,107.6,46.0,0
Karim Benzema,Real Madrid,70,0.13887584,Off T,Normal,Head,114.0,39.9,0
Yuri Berchiche Izeta,Real Sociedad,71,0.01758325,Off T,Volley,Left Foot,93.2,33.2,0
Armindo Tué Na Bangna,Real Sociedad,74,0.06976637,Blocked,Normal,Right Foot,106.1,29.8,0
Rubén Pardo Gutiérrez,Real Sociedad,74,0.020243546,Off T,Half Volley,Right Foot,93.6,31.9,0
Rubén Pardo Gutiérrez,Real Sociedad,80,0.07859495,Blocked,Half Volley,Right Foot,108.0,49.0,0
Lucas Vázquez Iglesias,Real Madrid,83,0.0534357,Blocked,Normal,Right Foot,98.9,39.1,0
Lucas Vázquez Iglesias,Real Madrid,85,0.18749873,Goal,Half Volley,Right Foot,106.0,42.7,1
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,90,0.009884162,Off T,Normal,Right Foot,85.3,31.9,0
Munir El Haddadi Mohamed,Barcelona,0,0.55472696,Off T,Volley,Left Foot,115.3,41.6,0
Stefan Šćepović,Getafe,11,0.08105474,Off T,Half Volley,Left Foot,108.8,44.2,0
Ivan Rakitić,Barcelona,13,0.024978967,Off T,Normal,Right Foot,88.9,41.5,0
Sergi Roberto Carnicer,Barcelona,14,0.034872316,Saved,Normal,Head,105.6,36.5,0
Pablo Sarabia García,Getafe,27,0.040549677,Blocked,Normal,Left Foot,96.0,47.9,0
Damián Nicolás Suárez Suárez,Getafe,29,0.0074300007,Saved,Lob,Right Foot,52.7,72.8,0
Luis Alberto Suárez Díaz,Barcelona,36,0.48497155,Goal,Normal,Right Foot,113.5,34.1,1
Jérémy Mathieu,Barcelona,39,0.008478975,Saved,Normal,Left Foot,93.6,60.5,0
Neymar da Silva Santos Junior,Barcelona,45,0.034552105,Off T,Normal,Right Foot,95.9,30.5,0
Daniel Alves da Silva,Barcelona,48,0.007858,Blocked,Normal,Right Foot,92.5,58.3,0
Víctor Rodríguez Romero,Getafe,53,0.0434655,Blocked,Normal,Left Foot,100.8,39.0,0
Neymar da Silva Santos Junior,Barcelona,57,0.18764068,Goal,Volley,Left Foot,111.3,32.3,1
Daniel Alves da Silva,Barcelona,62,0.036684193,Saved,Half Volley,Right Foot,106.0,53.6,0
Jordi Alba Ramos,Barcelona,63,0.026957458,Off T,Normal,Right Foot,105.2,22.9,0
Daniel Alves da Silva,Barcelona,72,0.00856471,Blocked,Normal,Right Foot,92.3,22.5,0
Luis Alberto Suárez Díaz,Barcelona,73,0.019431783,Wayward,Volley,Left Foot,102.4,23.0,0
Jordi Alba Ramos,Barcelona,74,0.31821245,Saved,Half Volley,Left Foot,107.8,39.6,0
Luis Alberto Suárez Díaz,Barcelona,77,0.07791247,Wayward,Half Volley,Left Foot,102.4,33.5,0
Ángel Lafita Castillo,Getafe,78,0.022757115,Off T,Half Volley,Right Foot,94.5,29.7,0
Víctor Rodríguez Romero,Getafe,79,0.047912057,Off T,Half Volley,Right Foot,100.2,41.1,0
Luis Alberto Suárez Díaz,Barcelona,92,0.15739639,Off T,Normal,Left Foot,112.9,51.5,0
Danilo Luiz da Silva,Real Madrid,3,0.013716525,Off T,Normal,Right Foot,86.3,48.6,0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,7,0.15587476,Goal,Normal,Right Foot,107.2,45.0,1
Manuel Agudo Durán,Celta Vigo,9,0.025415862,Off T,Normal,Right Foot,108.7,22.8,0
Iago Aspas Juncal,Celta Vigo,12,0.13180347,Off T,Normal,Head,113.8,36.7,0
Fabián Ariel Orellana Valenzuela,Celta Vigo,15,0.08195806,Saved,Normal,Head,108.1,43.0,0
Fabián Ariel Orellana Valenzuela,Celta Vigo,16,0.04261678,Saved,Half Volley,Left Foot,104.0,50.9,0
Fabián Ariel Orellana Valenzuela,Celta Vigo,17,0.09162581,Blocked,Half Volley,Right Foot,107.3,41.2,0
Gustavo Daniel Cabral Cáceres,Celta Vigo,17,0.14802818,Off T,Volley,Right Foot,112.3,33.0,0
Danilo Luiz da Silva,Real Madrid,22,0.34056833,Goal,Normal,Right Foot,105.0,49.8,1
Jonathan Castro Otto,Celta Vigo,25,0.0064851413,Saved,Normal,Right Foot,88.2,27.0,0
Daniel Wass,Celta Vigo,32,0.047079578,Saved,Normal,Right Foot,92.8,48.4,0
Iago Aspas Juncal,Celta Vigo,38,0.2984264,Saved,Half Volley,Left Foot,109.7,37.4,0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,39,0.11644237,Wayward,Normal,Right Foot,104.9,34.4,0
Pedro Pablo Hernández,Celta Vigo,42,0.07107172,Saved,Normal,Head,112.1,34.8,0
Augusto Matías Fernández,Celta Vigo,42,0.036987048,Blocked,Normal,Left Foot,104.7,55.5,0
Fabián Ariel Orellana Valenzuela,Celta Vigo,46,0.07261322,Off T,Normal,Right Foot,101.7,35.1,0
Daniel Wass,Celta Vigo,47,0.023382697,Off T,Normal,Right Foot,87.9,45.5,0
Lucas Vázquez Iglesias,Real Madrid,48,0.22472195,Saved,Lob,Right Foot,103.4,50.4,0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,49,0.009907096,Blocked,Normal,Left Foot,104.6,58.7,0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,52,0.09255253,Off T,Normal,Head,109.1,38.8,0
Fabián Ariel Orellana Valenzuela,Celta Vigo,55,0.14624098,Off T,Normal,Right Foot,104.5,38.5,0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,63,0.22520527,Saved,Normal,Left Foot,105.6,34.6,0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,64,0.095595114,Saved,Normal,Right Foot,107.8,53.4,0
Carlos Henrique Casimiro,Real Madrid,64,0.0691896,Blocked,Volley,Right Foot,113.8,47.4,0
Francisco Román Alarcón Suárez,Real Madrid,68,0.05135538,Saved to Post,Normal,Right Foot,97.2,34.3,0
Francisco Román Alarcón Suárez,Real Madrid,70,0.022691289,Off T,Lob,Right Foot,103.9,58.2,0
Manuel Agudo Durán,Celta Vigo,71,0.24004407,Blocked,Normal,Right Foot,108.7,37.0,0
Manuel Agudo Durán,Celta Vigo,84,0.028057827,Goal,Normal,Right Foot,97.8,27.1,1
John Guidetti,Celta Vigo,85,0.106666125,Off T,Normal,Left Foot,105.0,42.4,0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,93,0.2111515,Saved,Lob,Right Foot,99.7,32.7,0
Marcelo Vieira da Silva Júnior,Real Madrid,95,0.4662736,Goal,Normal,Left Foot,113.3,30.5,1
Neymar da Silva Santos Junior,Barcelona,2,0.07201829,Blocked,Normal,Right Foot,95.7,35.8,0
Jozabed Sánchez Ruiz,Rayo Vallecano,5,0.023035606,Blocked,Normal,Right Foot,93.6,28.3,0
Ivan Rakitić,Barcelona,5,0.49186638,Saved,Normal,Right Foot,105.9,33.7,0
Luis Alberto Suárez Díaz,Barcelona,9,0.41063693,Saved,Normal,Right Foot,105.3,40.7,0
Luis Alberto Suárez Díaz,Barcelona,9,0.04788773,Off T,Overhead Kick,Left Foot,113.3,49.1,0
Javier Guerra Rodríguez,Rayo Vallecano,14,0.6090932,Goal,Volley,Right Foot,116.1,38.5,1
Neymar da Silva Santos Junior,Barcelona,21,0.7835,Goal,Normal,Right Foot,107.5,39.9,1
Neymar da Silva Santos Junior,Barcelona,23,0.055306055,Blocked,Normal,Right Foot,105.7,27.8,0
Sandro Ramírez Castillo,Barcelona,24,0.44749916,Off T,Normal,Left Foot,104.9,46.6,0
Neymar da Silva Santos Junior,Barcelona,27,0.10846557,Off T,Normal,Left Foot,110.9,27.3,0
Javier Guerra Rodríguez,Rayo Vallecano,29,0.048921015,Saved,Normal,Head,115.1,31.3,0
Neymar da Silva Santos Junior,Barcelona,31,0.7835,Goal,Normal,Right Foot,107.3,40.1,1
Patrick Ebert,Rayo Vallecano,33,0.10195025,Saved,Normal,Left Foot,100.1,41.4,0
Sergi Roberto Carnicer,Barcelona,39,0.075381525,Saved,Normal,Left Foot,98.7,39.5,0
Patrick Ebert,Rayo Vallecano,45,0.09244093,Off T,Normal,Left Foot,107.1,35.3,0
Tiago Manuel Dias Correia,Rayo Vallecano,46,0.004301742,Off T,Normal,Right Foot,86.8,17.2,0
Javier Guerra Rodríguez,Rayo Vallecano,47,0.15861626,Saved,Half Volley,Right Foot,109.7,29.7,0
Javier Guerra Rodríguez,Rayo Vallecano,49,0.26980266,Saved,Normal,Right Foot,110.2,38.7,0
Patrick Ebert,Rayo Vallecano,49,0.24550737,Saved,Normal,Right Foot,106.5,41.8,0
Tiago Manuel Dias Correia,Rayo Vallecano,49,0.02800344,Blocked,Normal,Right Foot,106.1,26.4,0
Diego Javier Llorente Ríos,Rayo Vallecano,58,0.028027544,Saved,Normal,Left Foot,101.4,57.3,0
Roberto Trashorras Gayoso,Rayo Vallecano,59,0.022134798,Blocked,Normal,Right Foot,95.2,52.5,0
Alhassane Bangoura,Rayo Vallecano,63,0.03669068,Off T,Normal,Right Foot,108.5,54.1,0
Alhassane Bangoura,Rayo Vallecano,65,0.087350145,Blocked,Normal,Right Foot,107.0,48.3,0
Luis Alberto Suárez Díaz,Barcelona,68,0.05584148,Saved,Normal,Right Foot,102.3,32.0,0
Neymar da Silva Santos Junior,Barcelona,68,0.20083484,Goal,Normal,Left Foot,114.7,30.7,1
Neymar da Silva Santos Junior,Barcelona,69,0.9177832,Goal,Normal,Left Foot,115.3,36.1,1
Patrick Ebert,Rayo Vallecano,73,0.030970423,Off T,Normal,Right Foot,94.1,48.4,0
Jozabed Sánchez Ruiz,Rayo Vallecano,75,0.031416096,Blocked,Normal,Left Foot,94.9,47.6,0
Luis Alberto Suárez Díaz,Barcelona,76,0.22583093,Goal,Volley,Right Foot,113.7,45.5,1
Răzvan Dincă Raț,Rayo Vallecano,79,0.026219837,Off T,Normal,Left Foot,96.1,28.6,0
Patrick Ebert,Rayo Vallecano,80,0.33662024,Off T,Half Volley,Left Foot,111.4,44.2,0
Javier Guerra Rodríguez,Rayo Vallecano,81,0.1100642,Blocked,Normal,Right Foot,109.1,32.3,0
Alhassane Bangoura,Rayo Vallecano,84,0.06831803,Blocked,Normal,Right Foot,108.7,52.2,0
Jozabed Sánchez Ruiz,Rayo Vallecano,85,0.093627915,Goal,Half Volley,Right Foot,110.0,36.8,1
Adrián Embarba Blázquez,Rayo Vallecano,89,0.020192893,Blocked,Normal,Right Foot,89.4,29.9,0
Roger Martí Salvador,Levante UD,4,0.09032552,Saved,Normal,Right Foot,109.9,53.2,0
Zouhair Feddal,Levante UD,4,0.06727459,Off T,Normal,Head,110.9,38.9,0
Gareth Frank Bale,Real Madrid,8,0.037383575,Off T,Half Volley,Left Foot,103.8,23.2,0
Carlos Henrique Casimiro,Real Madrid,14,0.0064471373,Off T,Normal,Right Foot,81.6,42.6,0
José María Martín-Bejarano Serrano,Levante UD,18,0.012946509,Blocked,Half Volley,Right Foot,95.3,22.9,0
Carlos Henrique Casimiro,Real Madrid,20,0.0701051,Off T,Normal,Head,111.7,40.8,0
Gareth Frank Bale,Real Madrid,22,0.108891845,Off T,Normal,Head,113.1,39.2,0
Deyverson Brum Silva Acosta,Levante UD,25,0.18579894,Wayward,Half Volley,Left Foot,108.8,32.3,0
Marcelo Vieira da Silva Júnior,Real Madrid,26,0.12505983,Goal,Normal,Left Foot,113.6,30.1,1
Deyverson Brum Silva Acosta,Levante UD,28,0.099379614,Saved,Normal,Head,110.0,38.2,0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,29,0.06457052,Goal,Normal,Right Foot,97.9,36.8,1
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,31,0.10341844,Wayward,Normal,Left Foot,109.9,34.8,0
Deyverson Brum Silva Acosta,Levante UD,34,0.033685427,Wayward,Normal,Head,108.5,41.9,0
Roger Martí Salvador,Levante UD,36,0.06314391,Saved,Normal,Right Foot,97.2,47.7,0
Roger Martí Salvador,Levante UD,41,0.03734807,Saved,Normal,Left Foot,105.7,53.1,0
Francisco Román Alarcón Suárez,Real Madrid,42,0.044425033,Blocked,Normal,Right Foot,95.2,39.9,0
Toni Kroos,Real Madrid,55,0.10428259,Saved,Normal,Right Foot,100.4,41.2,0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,58,0.078744784,Saved,Normal,Right Foot,97.7,33.5,0
Lucas Vázquez Iglesias,Real Madrid,59,0.035446327,Wayward,Normal,Left Foot,106.3,55.1,0
Danilo Luiz da Silva,Real Madrid,60,0.03915538,Saved,Normal,Left Foot,100.3,53.0,0
Lucas Vázquez Iglesias,Real Madrid,60,0.04871302,Wayward,Volley,Right Foot,111.3,54.7,0
Deyverson Brum Silva Acosta,Levante UD,62,0.022956554,Saved,Normal,Left Foot,88.4,40.1,0
Nabil Ghilas,Levante UD,65,0.15043516,Saved,Half Volley,Right Foot,114.6,46.4,0
Nabil Ghilas,Levante UD,65,0.2948956,Off T,Half Volley,Right Foot,118.7,45.1,0
Víctor Camarasa Ferrando,Levante UD,67,0.025225036,Blocked,Normal,Right Foot,91.8,33.9,0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,69,0.07655871,Wayward,Backheel,Left Foot,115.0,33.5,0
Deyverson Brum Silva Acosta,Levante UD,70,0.24720626,Blocked,Normal,Left Foot,107.3,41.8,0
Deyverson Brum Silva Acosta,Levante UD,70,0.028115485,Off T,Volley,Left Foot,109.1,53.7,0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,73,0.04542081,Off T,Normal,Left Foot,105.8,23.6,0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,80,0.10253083,Off T,Normal,Head,113.5,47.3,0
Jesé Rodríguez Ruiz,Real Madrid,81,0.22135934,Goal,Normal,Left Foot,112.9,29.0,1
Lucas Vázquez Iglesias,Real Madrid,83,0.074756436,Blocked,Normal,Right Foot,103.0,48.7,0
Rubén García Santos,Levante UD,83,0.064602554,Off T,Normal,Right Foot,99.4,34.3,0
Jefferson Andrés Lerma Solís,Levante UD,84,0.010936249,Off T,Normal,Right Foot,84.4,36.4,0
Lucas Vázquez Iglesias,Real Madrid,85,0.039959453,Off T,Normal,Right Foot,98.5,26.0,0
Carlos Henrique Casimiro,Real Madrid,88,0.006440031,Off T,Normal,Right Foot,80.0,29.1,0
Nabil Ghilas,Levante UD,91,0.06217715,Off T,Normal,Right Foot,93.0,35.9,0
Marcelo Vieira da Silva Júnior,Real Madrid,93,0.019422743,Wayward,Volley,Left Foot,95.8,29.8,0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,2,0.041833024,Off T,Normal,Head,106.5,40.3,0
Ángel Martín Correa,Atlético Madrid,4,0.024119796,Off T,Half Volley,Left Foot,115.7,27.4,0
Toni Kroos,Real Madrid,6,0.017526923,Blocked,Half Volley,Right Foot,99.1,56.3,0
Karim Benzema,Real Madrid,8,0.20514916,Goal,Normal,Head,112.6,41.3,1
Ángel Martín Correa,Atlético Madrid,10,0.10061234,Off T,Normal,Right Foot,107.4,53.0,0
Ángel Martín Correa,Atlético Madrid,14,0.070656195,Off T,Normal,Right Foot,98.8,50.2,0
Fernando José Torres Sanz,Atlético Madrid,16,0.05489653,Wayward,Normal,Head,108.6,41.3,0
Antoine Griezmann,Atlético Madrid,21,0.7835,Saved,Normal,Left Foot,107.9,40.0,0
José María Giménez de Vargas,Atlético Madrid,22,0.112518534,Wayward,Normal,Head,113.0,42.0,0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,32,0.07453995,Off T,Normal,Left Foot,102.9,48.3,0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,37,0.008784542,Off T,Normal,Right Foot,90.3,55.1,0
Fernando José Torres Sanz,Atlético Madrid,49,0.13974062,Wayward,Normal,Right Foot,111.7,52.2,0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,50,0.057105906,Off T,Normal,Left Foot,108.5,25.3,0
Ángel Martín Correa,Atlético Madrid,51,0.06042303,Blocked,Half Volley,Left Foot,102.3,46.9,0
Gabriel Fernández Arenas,Atlético Madrid,54,0.017463828,Blocked,Volley,Right Foot,92.4,41.1,0
Fernando José Torres Sanz,Atlético Madrid,59,0.072789684,Blocked,Volley,Right Foot,108.9,42.6,0
Diego Roberto Godín Leal,Atlético Madrid,59,0.054418404,Blocked,Half Volley,Right Foot,103.2,36.7,0
Luciano Vietto,Atlético Madrid,73,0.048057698,Blocked,Normal,Right Foot,98.5,41.2,0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,74,0.046497274,Off T,Normal,Left Foot,102.9,55.5,0
Luka Modrić,Real Madrid,77,0.020475682,Off T,Normal,Right Foot,88.6,39.2,0
Luciano Vietto,Atlético Madrid,80,0.108779095,Off T,Normal,Head,113.4,47.8,0
Antoine Griezmann,Atlético Madrid,82,0.2594466,Saved,Backheel,Left Foot,116.8,35.6,0
Luciano Vietto,Atlético Madrid,82,0.7938977,Goal,Normal,Right Foot,116.6,38.0,1
Gabriel Fernández Arenas,Atlético Madrid,89,0.0062948694,Blocked,Normal,Right Foot,89.1,26.5,0
Jackson Arley Martínez Valencia,Atlético Madrid,90,0.092295416,Saved,Normal,Right Foot,100.2,36.4,0
José María Giménez de Vargas,Atlético Madrid,91,0.066478565,Blocked,Normal,Head,110.7,46.2,0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,91,0.020946186,Saved,Normal,Right Foot,91.1,27.4,0
Vicente Iborra De La Fuente,Sevilla,1,0.025350554,Off T,Half Volley,Left Foot,103.2,56.7,0
Sergi Roberto Carnicer,Barcelona,3,0.029794285,Blocked,Half Volley,Right Foot,102.1,49.4,0
Neymar da Silva Santos Junior,Barcelona,4,0.028521271,Saved,Normal,Right Foot,109.7,24.5,0
Munir El Haddadi Mohamed,Barcelona,8,0.14349595,Off T,Half Volley,Left Foot,107.8,42.5,0
Kevin Gameiro,Sevilla,10,0.18512167,Saved,Normal,Head,116.3,34.2,0
Marco Andreolli,Sevilla,11,0.1570675,Off T,Normal,Head,113.5,43.3,0
